index	volume-mm3	name
2	200542.8	Left-Cerebral-White-Matter
4	6289.0	Left-Lateral-Ventricle
5	620.0	Left-Inf-Lat-Vent
7	7340.0	Left-Cerebellum-White-Matter
8	25087.0	Left-Cerebellum-Cortex
10	6841.0	Left-Thalamus
11	3378.0	Left-Caudate
12	4682.0	Left-Putamen
13	2107.0	Left-Pallidum
14	810.0	3rd-Ventricle
15	957.0	4th-Ventricle
16	13070.0	Brain-Stem
17	3492.0	Left-Hippocampus
18	759.0	Left-Amygdala
24	1235.0	CSF
26	663.0	Left-Accumbens-area
28	3698.0	Left-VentralDC
30	1.0	Left-vessel
31	390.0	Left-choroid-plexus
41	202047.8	Right-Cerebral-White-Matter
43	5671.0	Right-Lateral-Ventricle
44	145.0	Right-Inf-Lat-Vent
46	7057.0	Right-Cerebellum-White-Matter
47	23357.0	Right-Cerebellum-Cortex
49	6135.0	Right-Thalamus
50	3637.0	Right-Caudate
51	4245.0	Right-Putamen
52	1752.0	Right-Pallidum
53	2366.0	Right-Hippocampus
54	334.0	Right-Amygdala
58	472.0	Right-Accumbens-area
60	3862.0	Right-VentralDC
62	7.0	Right-vessel
63	493.0	Right-choroid-plexus
85	92.0	Optic-Chiasm
130	88194.0	AirCavity
165	614372.0	Skull
172	601.0	Vermis
174	2593.0	Pons
257	183265.1	CSF-ExtraCerebral
258	946447.0	Head-ExtraCerebral
1001	2113.1	ctx-lh-bankssts
1002	914.2	ctx-lh-caudalanteriorcingulate
1003	4722.2	ctx-lh-caudalmiddlefrontal
1005	3655.0	ctx-lh-cuneus
1006	875.9	ctx-lh-entorhinal
1007	5301.4	ctx-lh-fusiform
1008	12263.9	ctx-lh-inferiorparietal
1009	5582.8	ctx-lh-inferiortemporal
1010	2025.5	ctx-lh-isthmuscingulate
1011	11117.4	ctx-lh-lateraloccipital
1012	5465.0	ctx-lh-lateralorbitofrontal
1013	5770.2	ctx-lh-lingual
1014	3054.9	ctx-lh-medialorbitofrontal
1015	8920.6	ctx-lh-middletemporal
1016	1767.9	ctx-lh-parahippocampal
1017	2923.0	ctx-lh-paracentral
1018	3437.1	ctx-lh-parsopercularis
1019	2450.2	ctx-lh-parsorbitalis
1020	3601.5	ctx-lh-parstriangularis
1021	1763.4	ctx-lh-pericalcarine
1022	8963.0	ctx-lh-postcentral
1023	2261.2	ctx-lh-posteriorcingulate
1024	12690.8	ctx-lh-precentral
1025	7214.9	ctx-lh-precuneus
1026	1078.0	ctx-lh-rostralanteriorcingulate
1027	15953.9	ctx-lh-rostralmiddlefrontal
1028	19129.5	ctx-lh-superiorfrontal
1029	11920.8	ctx-lh-superiorparietal
1030	7648.9	ctx-lh-superiortemporal
1031	9065.8	ctx-lh-supramarginal
1032	968.6	ctx-lh-frontalpole
1033	1148.0	ctx-lh-temporalpole
1034	670.2	ctx-lh-transversetemporal
1035	4150.8	ctx-lh-insula
2001	1762.8	ctx-rh-bankssts
2002	1391.9	ctx-rh-caudalanteriorcingulate
2003	5336.0	ctx-rh-caudalmiddlefrontal
2005	3379.2	ctx-rh-cuneus
2006	1399.9	ctx-rh-entorhinal
2007	5399.6	ctx-rh-fusiform
2008	13909.0	ctx-rh-inferiorparietal
2009	5444.6	ctx-rh-inferiortemporal
2010	2176.8	ctx-rh-isthmuscingulate
2011	9851.5	ctx-rh-lateraloccipital
2012	5334.5	ctx-rh-lateralorbitofrontal
2013	5967.9	ctx-rh-lingual
2014	4300.2	ctx-rh-medialorbitofrontal
2015	7812.2	ctx-rh-middletemporal
2016	1876.9	ctx-rh-parahippocampal
2017	3647.8	ctx-rh-paracentral
2018	3753.6	ctx-rh-parsopercularis
2019	2922.5	ctx-rh-parsorbitalis
2020	4725.8	ctx-rh-parstriangularis
2021	2234.4	ctx-rh-pericalcarine
2022	8325.4	ctx-rh-postcentral
2023	2531.8	ctx-rh-posteriorcingulate
2024	13582.6	ctx-rh-precentral
2025	7631.0	ctx-rh-precuneus
2026	696.2	ctx-rh-rostralanteriorcingulate
2027	14415.6	ctx-rh-rostralmiddlefrontal
2028	17928.2	ctx-rh-superiorfrontal
2029	11842.4	ctx-rh-superiorparietal
2030	9218.8	ctx-rh-superiortemporal
2031	8940.1	ctx-rh-supramarginal
2032	1081.5	ctx-rh-frontalpole
2033	2017.6	ctx-rh-temporalpole
2034	732.8	ctx-rh-transversetemporal
2035	3766.1	ctx-rh-insula
